genre,preview_url,preview_track,color,top,left,font_size,run_date
japanese hardcore,https://p.scdn.co/mp3-preview/d4d20937f4dc8a5a8e56b9d86e83741ce285deb0,"e.g. KRUELTY ""ANCIENT WORDS""","rgb(231, 60, 90)",10216px,197px,100%,20221119
egyptian trap,https://p.scdn.co/mp3-preview/9517c64cdc344bef910ceabb4e4bb89d8f15fb96,"e.g. Husayn ""Stop - Magnolia""","rgb(145, 148, 24)",10228px,1020px,101%,20221119
contemporary gospel,https://p.scdn.co/mp3-preview/7b61c1b45d1cf9e284e374eec0abc0ffd03790af,"e.g. Doc McKenzie ""I'll Be Alright""","rgb(163, 119, 5)",11683px,602px,101%,20221119
ukhc,https://p.scdn.co/mp3-preview/c754b0aca0429bb23d85429860818cc1560d1801,"e.g. Guilt Trip ""River of Lies""","rgb(225, 79, 66)",9160px,242px,100%,20221119
schlager,https://p.scdn.co/mp3-preview/34b606670bc1d1e1dbfe65ca1f2f2f9c8ae5a216,"e.g. Oliver Frank ""Italienische Sehnsucht""","rgb(198, 123, 3)",3639px,743px,104%,20221119
hungarian choir,https://p.scdn.co/mp3-preview/f97aea70ae7c51ae754a061a2a16dcb7fc55877e,"e.g. Cantemus ""Requiem in C Minor, MH 559: Kyrie""","rgb(41, 148, 56)",20389px,216px,100%,20221119
assyrian pop,https://p.scdn.co/mp3-preview/c2c40ac52afde935619634337cfb129ea69a5ed6,"e.g. Ramsen Sheeno ""Kela Aziztee""","rgb(169, 132, 4)",7255px,733px,100%,20221119
cosmic post-rock,https://p.scdn.co/mp3-preview/f4de7fa886adb3ccf6762df265e11f95926a576e,"e.g. Tides From Nebula ""Dopamine""","rgb(125, 143, 202)",10414px,226px,100%,20221119
turkce kadin rap,https://p.scdn.co/mp3-preview/383a5594447c3a0aeb20e8f20f947dcfb7c6a5f6,"e.g. Yase ""Beni Yak""","rgb(153, 148, 20)",4886px,1028px,102%,20221119
kasi rap,https://p.scdn.co/mp3-preview/f322d8c9409f23b74f0521d694d0197a130c423f,"e.g. Pro Kid ""Ungaphel' Umoya Son""","rgb(173, 131, 7)",7254px,1015px,101%,20221119
swedish reggae,https://p.scdn.co/mp3-preview/b3d9d2413ac683a44e846d2f9471a87474c246bf,"e.g. Syster Sol ""Kärleksrevolt!""","rgb(168, 139, 15)",6588px,1089px,101%,20221119
west-vlaamse hip hop,https://p.scdn.co/mp3-preview/59743b0dc5ec37f0974da43f4d89d82e005ae944,"e.g. 'T Hof Van Commerce ""Kom Mor Ip""","rgb(158, 134, 8)",11870px,1087px,100%,20221119
musica tabasquena,https://p.scdn.co/mp3-preview/7c9d96229487e9937e141e7dbf2963c98d687da4,"e.g. Mani Colash ""Mini Mini""","rgb(174, 133, 16)",8077px,1182px,100%,20221119
juju,https://p.scdn.co/mp3-preview/681b06cedb77968a8a2d60868a94b9b53e70e5bf,"e.g. Chief Commander Ebenezer Obey ""Iba Lo Ye Ka Se Medley""","rgb(167, 119, 42)",12936px,1105px,100%,20221119
